Delay after each Step inside sweep (us): 200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Number of ADC readings at each setpoint (for averages):  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
forward and backward sweep: FALSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Start Time: 2025-04-14_14h39m42s,46m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TimeStamp;dev1 Max Value;dev1 Min Value;dev1X Max Value;dev1X Min Value;dev1 Max Slope;dev1 Min Slope;dev2 Max Value;dev2 Min Value;dev2X Max Value;dev2X Min Value;dev2 Max Slope;dev2 Min Slope;dev3 Max Value;dev3 Min Value;dev3X Max Value;dev3X Min Value;dev3 Max Slope;dev3 Min Slope;dev4 Max Value;dev4 Min Value;dev4X Max Value;dev4X Min Value;dev4 Max Slope;dev4 Min Slope;dev5 Max Value;dev5 Min Value;dev5X Max Value;dev5X Min Value;dev5 Max Slope;dev5 Min Slope;dev6 Max Value;dev6 Min Value;dev6X Max Value;dev6X Min Value;dev6 Max Slope;dev6 Min Slope;dev7 Max Value;dev7 Min Value;dev7X Max Value;dev7X Min Value;dev7 Max Slope;dev7 Min Slope;dev8 Max Value;dev8 Min Value;dev8X Max Value;dev8X Min Value;dev8 Max Slope;dev8 Min Slope;dev9 Max Value;dev9 Min Value;dev9X Max Value;dev9X Min Value;dev9 Max Slope;dev9 Min Slope;dev10 Max Value;dev10 Min Value;dev10X Max Value;dev10X Min Value;dev10 Max Slope;dev10 Min Slope;dev11 Max Value;dev11 Min Value;dev11X Max Value;dev11X Min Value;dev11 Max Slope;dev11 Min Slope;dev12 Max Value;dev12 Min Value;dev12X Max Value;dev12X Min Value;dev12 Max Slope;dev12 Min Slope;dev13 Max Value;dev13 Min Value;dev13X Max Value;dev13X Min Value;dev13 Max Slope;dev13 Min Slope;dev14 Max Value;dev14 Min Value;dev14X Max Value;dev14X Min Value;dev14 Max Slope;dev14 Min Slope;dev15 Max Value;dev15 Min Value;dev15X Max Value;dev15X Min Value;dev15 Max Slope;dev15 Min Slope;dev16 Max Value;dev16 Min Value;dev16X Max Value;dev16X Min Value;dev16 Max Slope;dev16 Min Slope;dev17 Max Value;dev17 Min Value;dev17X Max Value;dev17X Min Value;dev17 Max Slope;dev17 Min Slope;Dev 18 Max Value;Dev 18 Min Value;Dev 18X Max Value;Dev 18X Min Value;Dev 18 Max Slope;Dev 18 Min Slope;Dev 19 Max Value;Dev 19 Min Value;Dev 19X Max Value;Dev 19X Min Value;Dev 19 Max Slope;Dev 19 Min Slope;Dev 20 Max Value;Dev 20 Min Value;Dev 20X Max Value;Dev 20X Min Value;Dev 20 Max Slope;Dev 20 Min Slope
14h39m48s,42m;3,62143E-06;7,92809E-07;-0,499987229;0,485944118;1,044E-09;-8,616E-09;1,43468E-06;2,86496E-07;-0,499987229;0,489951969;1,93E-10;-3,05E-09;9,834E-09;9,14E-09;0,161308187;0,499971597;2,1E-11;-7,3E-11;3,69459E-06;1,3442E-07;-0,499987229;0,485944118;1,657E-09;-1,0785E-08;3,65848E-06;1,70138E-07;-0,499987229;0,499971597;-1,003E-09;-1,0635E-08;9,0484E-07;1,35304E-07;-0,499987229;0,475924491;5,69E-10;-2,211E-09;3,72459E-06;5,48152E-07;-0,499987229;0,499971597;-5,99E-10;-8,439E-09;1,0172E-08;8,905E-09;0,499971597;-0,171343446;1E-10;-2,5E-11;2,64233E-06;4,50407E-07;-0,487963676;0,461897012;3,051E-09;-6,819E-09;2,75746E-06;3,50504E-07;-0,499987229;0,497967671;1,11E-10;-6,349E-09;1,51741E-06;4,41338E-07;-0,483955825;0,45388131;1,413E-09;-3,266E-09;2,40988E-06;3,77626E-07;-0,499987229;0,499971597;-1,618E-09;-4,886E-09;2,33753E-06;3,36655E-07;-0,499987229;0,499971597;-1,808E-09;-5,254E-09;2,74046E-06;4,39541E-07;-0,499987229;0,499971597;-1,393E-09;-5,879E-09;6,937E-09;5,081E-09;-0,081166799;-0,499987229;8,5E-11;-6,5E-11;9,469E-09;8,498E-09;0,499971597;-0,499987229;7,3E-11;-2,1E-11;3,60649E-06;6,05666E-07;-0,499987229;0,499971597;-3,209E-09;-7,658E-09;1,4843E-06;2,40608E-07;-0,499987229;0,499971597;-1,429E-09;-3,169E-09;4,00486E-06;6,87566E-07;-0,499987229;0,499971597;-2,145E-09;-9,215E-09;6,456E-09;-6,025E-09;0,457889161;-0,499987229;8,5E-11;-6,1E-11
14h39m55s,74m;3,62112E-06;7,79891E-07;-0,499987229;0,499971597;-5,2E-11;-8,668E-09;1,4525E-06;2,88135E-07;-0,499987229;0,499971597;-1,8E-11;-3,027E-09;3,89834E-06;4,62232E-07;-0,499987229;0,499971597;-9,26E-10;-1,08E-08;4,01085E-06;4,51914E-07;-0,499987229;0,499971597;-1,883E-09;-1,104E-08;3,95931E-06;4,12864E-07;-0,473936197;0,483940193;4,336E-09;-1,1947E-08;9,10255E-07;1,3406E-07;-0,499987229;0,489951969;2,49E-10;-2,202E-09;3,72314E-06;5,50689E-07;-0,499987229;0,499971597;-2,169E-09;-8,442E-09;9,865E-09;8,977E-09;0,023037327;0,499971597;2E-11;-2,7E-11;2,68736E-06;4,51066E-07;-0,497983303;0,477928416;1,576E-09;-6,823E-09;2,78738E-06;3,52666E-07;-0,499987229;0,499971597;-1,021E-09;-6,434E-09;1,53921E-06;4,37359E-07;-0,477944048;0,473920565;7,89E-10;-3,051E-09;2,44712E-06;4,02429E-07;-0,499987229;0,499971597;-2,522E-09;-4,799E-09;2,37827E-06;3,70995E-07;-0,499987229;0,499971597;-1,609E-09;-5,247E-09;2,76899E-06;4,65882E-07;-0,499987229;0,499971597;-2,787E-09;-5,913E-09;6,995E-09;5,008E-09;0,499971597;-0,499987229;6,6E-11;-1E-11;9,28E-09;8,276E-09;0,37372429;0,499971597;1,4E-11;-1,1E-10;3,68304E-06;6,93885E-07;-0,499987229;0,499971597;-2,451E-09;-7,716E-09;1,5142E-06;2,91252E-07;-0,499987229;0,499971597;-1,069E-09;-3,149E-09;4,07574E-06;8,02173E-07;-0,499987229;0,499971597;-1,661E-09;-9,326E-09;6,655E-09;-6,947E-09;0,499971597;-0,499987229;9,4E-11;-2E-12
14h40m02s,98m;3,66519E-06;7,97427E-07;-0,499987229;0,499971597;-2,068E-09;-8,653E-09;1,47015E-06;2,91992E-07;-0,499987229;0,499971597;-7,63E-10;-3,057E-09;3,72471E-06;2,07084E-07;-0,499987229;0,499971597;-4,65E-10;-1,0546E-08;3,82343E-06;2,15173E-07;-0,497983303;0,499971597;3,2E-10;-1,0802E-08;3,78805E-06;2,05278E-07;-0,489967601;0,499971597;8,36E-10;-1,0803E-08;9,21572E-07;1,35599E-07;-0,499987229;0,499971597;-4,53E-10;-2,229E-09;3,77057E-06;5,73654E-07;-0,499987229;0,499971597;-3,324E-09;-8,504E-09;9,763E-09;9,064E-09;0,499971597;-0,375743848;3,4E-11;-2,8E-11;2,72814E-06;4,48952E-07;-0,499987229;0,499971597;-8,6E-11;-6,882E-09;2,82899E-06;3,67469E-07;-0,499987229;0,499971597;-2,335E-09;-6,41E-09;1,56106E-06;4,36938E-07;-0,473936197;0,497967671;9,67E-10;-3,173E-09;2,47158E-06;4,20351E-07;-0,499987229;0,499971597;-2,038E-09;-4,858E-09;2,39844E-06;3,86363E-07;-0,499987229;0,499971597;-1,715E-09;-5,359E-09;2,76949E-06;4,82533E-07;-0,499987229;0,499971597;-1,99E-09;-5,766E-09;6,635E-09;5,213E-09;-0,273543647;-0,499987229;3,1E-11;-1,9E-11;9,333E-09;8,599E-09;-0,375743848;0,499971597;2,8E-11;-7,3E-11;3,6987E-06;7,01922E-07;-0,499987229;0,499971597;-2,564E-09;-7,731E-09;1,51206E-06;2,90922E-07;-0,499987229;0,499971597;-1,117E-09;-3,126E-09;4,08937E-06;8,06958E-07;-0,499987229;0,499971597;-1,541E-09;-9,478E-09;6,555E-09;-5,549E-09;0,499971597;-0,489967601;7,8E-11;-2,4E-11
14h40m10s,24m;3,6878E-06;8,00219E-07;-0,499987229;0,499971597;-2,31E-09;-8,707E-09;1,47943E-06;2,92004E-07;-0,499987229;0,499971597;-6,01E-10;-3,097E-09;3,79225E-06;2,45701E-07;-0,499987229;0,499971597;-8,38E-10;-1,0552E-08;3,89806E-06;2,4985E-07;-0,499987229;0,499971597;-6,76E-10;-1,071E-08;3,86695E-06;2,57328E-07;-0,499987229;0,499971597;-2,33E-10;-1,0739E-08;9,25018E-07;1,36803E-07;-0,499987229;0,499971597;-2,1E-10;-2,187E-09;3,80929E-06;5,84556E-07;-0,499987229;0,499971597;-3,194E-09;-8,506E-09;9,516E-09;9,021E-09;-0,425841985;-0,277551498;2,5E-11;-2,6E-11;2,74181E-06;4,49742E-07;-0,499987229;0,499971597;-5,1E-11;-6,91E-09;2,84084E-06;3,72796E-07;-0,499987229;0,499971597;-1,962E-09;-6,41E-09;1,57182E-06;4,37157E-07;-0,469928346;0,485944118;1,513E-09;-3,202E-09;2,47259E-06;4,13034E-07;-0,499987229;0,499971597;-2,119E-09;-4,883E-09;2,39796E-06;3,74625E-07;-0,499987229;0,499971597;-1,462E-09;-5,341E-09;2,76985E-06;4,60599E-07;-0,499987229;0,499971597;-2,614E-09;-5,722E-09;6,722E-09;5,173E-09;0,19537492;-0,499987229;3,2E-11;-2,2E-11;9,314E-09;8,488E-09;-0,02706081;-0,465920495;2,7E-11;-6,8E-11;3,68365E-06;6,63708E-07;-0,499987229;0,499971597;-2,651E-09;-7,734E-09;1,51079E-06;2,76166E-07;-0,499987229;0,499971597;-1,423E-09;-3,315E-09;4,08465E-06;7,65514E-07;-0,499987229;0,499971597;-2,257E-09;-9,355E-09;6,734E-09;-6,465E-09;0,465904863;-0,499987229;1,2E-10;-1,88E-10
14h40m17s,51m;3,68907E-06;7,91567E-07;-0,499987229;0,499971597;-1,995E-09;-8,745E-09;1,47514E-06;2,89315E-07;-0,499987229;0,499971597;-5,45E-10;-3,048E-09;3,80563E-06;2,4759E-07;-0,499987229;0,499971597;-5,64E-10;-1,0875E-08;3,91767E-06;2,4734E-07;-0,499987229;0,499971597;-7,58E-10;-1,1109E-08;3,87109E-06;2,41314E-07;-0,499987229;0,499971597;-6,43E-10;-1,1089E-08;9,31969E-07;1,36202E-07;-0,499987229;0,499971597;-4,2E-10;-2,227E-09;3,79776E-06;5,85039E-07;-0,499987229;0,499971597;-3,247E-09;-8,486E-09;1,0208E-08;8,901E-09;0,17333174;-0,491971527;3,9E-11;-3E-11;2,7486E-06;4,50235E-07;-0,499987229;0,499971597;2E-12;-6,898E-09;2,85166E-06;3,71203E-07;-0,499987229;0,499971597;-2,413E-09;-6,473E-09;1,5721E-06;4,34246E-07;-0,471932272;0,495963746;8,39E-10;-3,174E-09;2,47084E-06;4,08208E-07;-0,499987229;0,499971597;-2,214E-09;-4,893E-09;2,3936E-06;3,73741E-07;-0,499987229;0,499971597;-1,267E-09;-5,366E-09;2,78027E-06;4,69002E-07;-0,499987229;0,499971597;-2,8E-09;-5,803E-09;6,922E-09;5,255E-09;0,463900938;-0,499987229;3,6E-11;-1,03E-10;9,339E-09;8,611E-09;0,499971597;-0,499987229;8,1E-11;-1,4E-11;3,69379E-06;6,69983E-07;-0,499987229;0,499971597;-2,939E-09;-7,819E-09;1,50957E-06;2,79995E-07;-0,499987229;0,499971597;-9,35E-10;-3,068E-09;4,09051E-06;7,67992E-07;-0,499987229;0,499971597;-2,044E-09;-9,272E-09;6,324E-09;-6,213E-09;0,499971597;-0,499987229;1,57E-10;-3E-12
14h40m24s,80m;3,69781E-06;7,92613E-07;-0,499987229;0,499971597;-1,986E-09;-8,812E-09;1,47644E-06;2,91003E-07;-0,499987229;0,499971597;-7,53E-10;-3,113E-09;3,82805E-06;2,59069E-07;-0,499987229;0,499971597;-6,09E-10;-1,0723E-08;3,93147E-06;2,74443E-07;-0,499987229;0,499971597;-1,07E-09;-1,1063E-08;3,91014E-06;2,66757E-07;-0,499987229;0,499971597;-7,41E-10;-1,1089E-08;9,29687E-07;1,35745E-07;-0,499987229;0,499971597;-3,46E-10;-2,243E-09;3,80715E-06;5,8711E-07;-0,499987229;0,499971597;-2,182E-09;-8,765E-09;1,0002E-08;9,2E-09;-0,499987229;-0,361716369;4,6E-11;-9E-11;2,76888E-06;4,49256E-07;-0,499987229;0,499971597;-2,09E-10;-6,923E-09;2,859E-06;3,70303E-07;-0,499987229;0,499971597;-2,552E-09;-6,434E-09;1,57118E-06;4,33341E-07;-0,46391657;0,483940193;1,637E-09;-3,271E-09;2,47179E-06;4,06239E-07;-0,499987229;0,499971597;-2,21E-09;-4,872E-09;2,38045E-06;3,66525E-07;-0,499987229;0,499971597;-1,201E-09;-5,399E-09;2,78073E-06;4,57064E-07;-0,499987229;0,499971597;-2,295E-09;-5,827E-09;6,797E-09;4,985E-09;0,479932342;-0,499987229;8,6E-11;-2E-11;9,542E-09;8,558E-09;0,499971597;0,223429877;1,14E-10;-2,2E-11;3,67965E-06;6,54972E-07;-0,499987229;0,499971597;-2,721E-09;-7,764E-09;1,51217E-06;2,70343E-07;-0,499987229;0,499971597;-1,616E-09;-3,118E-09;4,0933E-06;7,47226E-07;-0,499987229;0,499971597;-2,213E-09;-9,296E-09;6,766E-09;-5,504E-09;0,499971597;-0,499987229;6,5E-11;-8E-12
14h40m32s,03m;3,70686E-06;7,85398E-07;-0,499987229;0,499971597;-1,899E-09;-8,831E-09;1,48278E-06;2,90149E-07;-0,499987229;0,499971597;-6,78E-10;-3,093E-09;3,8545E-06;2,80237E-07;-0,499987229;0,499971597;-5,8E-11;-1,0782E-08;3,96686E-06;2,88723E-07;-0,499987229;0,499971597;-8,22E-10;-1,0996E-08;3,91669E-06;2,85836E-07;-0,499987229;0,499971597;-6,73E-10;-1,0839E-08;9,31597E-07;1,36621E-07;-0,499987229;0,499971597;-2,78E-10;-2,285E-09;3,80859E-06;5,73447E-07;-0,499987229;0,499971597;-2,489E-09;-8,546E-09;9,687E-09;9,019E-09;-0,381755624;0,085159018;4,8E-11;-1,5E-11;2,77185E-06;4,50526E-07;-0,499987229;0,497967671;1,49E-10;-6,887E-09;2,85967E-06;3,69418E-07;-0,499987229;0,499971597;-2,381E-09;-6,504E-09;1,5701E-06;4,33346E-07;-0,469928346;0,479932342;1,343E-09;-3,212E-09;2,45779E-06;4,00135E-07;-0,499987229;0,499971597;-1,752E-09;-4,882E-09;2,37903E-06;3,58852E-07;-0,499987229;0,499971597;-1,317E-09;-5,401E-09;2,78283E-06;4,4979E-07;-0,499987229;0,499971597;-2,013E-09;-5,795E-09;7,115E-09;4,545E-09;0,499971597;-0,499987229;7,5E-11;-1,5E-11;9,677E-09;8,205E-09;0,231445579;-0,499987229;8E-11;-3E-11;3,66537E-06;6,27498E-07;-0,499987229;0,499971597;-2,379E-09;-7,736E-09;1,50763E-06;2,5444E-07;-0,499987229;0,499971597;-1,511E-09;-3,098E-09;4,07681E-06;7,04214E-07;-0,499987229;0,499971597;-2,104E-09;-9,383E-09;6,626E-09;-6,044E-09;0,47191664;-0,499987229;1,42E-10;-5,4E-11
14h40m39s,30m;3,69945E-06;7,80119E-07;-0,499987229;0,499971597;-6,24E-10;-8,916E-09;1,47559E-06;2,87954E-07;-0,499987229;0,499971597;-3,81E-10;-3,119E-09;3,87233E-06;3,15007E-07;-0,499987229;0,499971597;-1,208E-09;-1,0774E-08;3,9962E-06;3,00621E-07;-0,499987229;0,499971597;-4,94E-10;-1,1028E-08;3,93185E-06;3,00257E-07;-0,499987229;0,499971597;-2,2E-10;-1,0971E-08;9,2924E-07;1,34915E-07;-0,499987229;0,499971597;-1,16E-10;-2,244E-09;3,79449E-06;5,63581E-07;-0,499987229;0,499971597;-2,432E-09;-8,462E-09;1,0121E-08;9,222E-09;-0,065135395;-0,499987229;4,6E-11;-1,7E-11;2,75936E-06;4,50588E-07;-0,499987229;0,487948044;7,96E-10;-7,009E-09;2,86485E-06;3,62815E-07;-0,499987229;0,499971597;-2,065E-09;-6,407E-09;1,57002E-06;4,31448E-07;-0,469928346;0,477928416;1,126E-09;-3,241E-09;2,461E-06;3,92483E-07;-0,499987229;0,499971597;-2,118E-09;-4,922E-09;2,37784E-06;3,51614E-07;-0,499987229;0,499971597;-7,66E-10;-5,363E-09;2,76794E-06;4,40468E-07;-0,499987229;0,499971597;-2,407E-09;-5,823E-09;7,365E-09;6,004E-09;0,499971597;-0,499987229;4,8E-11;-1,6E-11;9,793E-09;8,734E-09;-0,255508318;-0,173347372;7,1E-11;-6E-11;3,66601E-06;6,13252E-07;-0,499987229;0,499971597;-3,356E-09;-7,716E-09;1,50441E-06;2,4713E-07;-0,499987229;0,499971597;-1,625E-09;-3,149E-09;4,05984E-06;6,90918E-07;-0,499987229;0,499971597;-2,04E-09;-9,321E-09;6,632E-09;-5,902E-09;0,499971597;-0,499987229;1,11E-10;-4E-12
14h40m46s,53m;3,69009E-06;7,78271E-07;-0,499987229;0,499971597;-5,3E-11;-8,88E-09;1,46997E-06;2,88658E-07;-0,499987229;0,499971597;-2,22E-10;-3,074E-09;1,0486E-08;9,555E-09;0,499971597;-0,377747773;2,4E-11;-8,1E-11;3,98674E-06;3,02082E-07;-0,497983303;0,499971597;2,53E-10;-1,1243E-08;3,93092E-06;2,98957E-07;-0,499987229;0,499971597;-1,93E-10;-1,0966E-08;9,31393E-07;1,3559E-07;-0,499987229;0,497967671;4,2E-11;-2,264E-09;3,78957E-06;5,6234E-07;-0,499987229;0,499971597;-2,332E-09;-8,663E-09;1,0208E-08;9,389E-09;-0,133268862;0,167319963;2,2E-11;-5,8E-11;2,75907E-06;4,51648E-07;-0,499987229;0,483940193;1,112E-09;-6,995E-09;2,85769E-06;3,61464E-07;-0,499987229;0,499971597;-1,654E-09;-6,563E-09;1,57841E-06;4,33852E-07;-0,473936197;0,473920565;1,021E-09;-3,326E-09;2,46095E-06;3,83513E-07;-0,499987229;0,499971597;-2,315E-09;-4,868E-09;2,37296E-06;3,43654E-07;-0,499987229;0,499971597;-1,375E-09;-5,503E-09;2,76998E-06;4,37237E-07;-0,499987229;0,499971597;-1,978E-09;-5,895E-09;7,106E-09;5,557E-09;0,381739992;-0,499987229;2,3E-11;-1,1E-11;9,567E-09;8,841E-09;0,499971597;-0,475940123;2,5E-11;-4E-11;3,65568E-06;6,13116E-07;-0,499987229;0,499971597;-2,464E-09;-7,788E-09;1,50333E-06;2,46432E-07;-0,499987229;0,499971597;-1,28E-09;-3,166E-09;4,05741E-06;6,87962E-07;-0,499987229;0,499971597;-2,004E-09;-9,353E-09;7,039E-09;-5,859E-09;0,499971597;-0,499987229;8,8E-11;-5E-12
14h40m53s,75m;3,69992E-06;7,81006E-07;-0,499987229;0,499971597;-3E-11;-8,938E-09;1,47077E-06;2,88529E-07;-0,499987229;0,499971597;-2,56E-10;-3,117E-09;1,022E-08;9,197E-09;0,025041253;-0,499987229;2,1E-11;-2,2E-11;3,98087E-06;3,01396E-07;-0,499987229;0,499971597;-2E-11;-1,1011E-08;3,95994E-06;3,02905E-07;-0,499987229;0,499971597;-1,274E-09;-1,093E-08;9,29269E-07;1,35607E-07;-0,499987229;0,495963746;1,19E-10;-2,265E-09;3,7884E-06;5,59146E-07;-0,499987229;0,499971597;-2,682E-09;-8,514E-09;1,0003E-08;9,074E-09;0,129245379;-0,475940123;2,4E-11;-8,1E-11;2,75627E-06;4,51823E-07;-0,499987229;0,483940193;1,265E-09;-6,96E-09;2,86241E-06;3,60849E-07;-0,499987229;0,499971597;-1,806E-09;-6,512E-09;1,57331E-06;4,32297E-07;-0,469928346;0,47191664;1,147E-09;-3,373E-09;2,46318E-06;3,81185E-07;-0,499987229;0,499971597;-2,08E-09;-4,982E-09;2,37048E-06;3,39883E-07;-0,499987229;0,499971597;-1,313E-09;-5,518E-09;2,75574E-06;4,24613E-07;-0,499987229;0,499971597;-1,389E-09;-5,923E-09;7,024E-09;5,394E-09;0,475924491;-0,471932272;2,2E-11;-5,3E-11;9,664E-09;8,778E-09;-0,499987229;0,171327814;1,8E-11;-8,9E-11;3,64867E-06;5,92179E-07;-0,499987229;0,499971597;-3,237E-09;-7,718E-09;1,49273E-06;2,33552E-07;-0,499987229;0,499971597;-1,319E-09;-3,129E-09;4,03979E-06;6,63866E-07;-0,499987229;0,499971597;-1,88E-09;-9,38E-09;6,42E-09;-5,487E-09;0,499971597;-0,499987229;8,5E-11;-4E-12
14h41m01s,04m;3,69237E-06;7,80469E-07;-0,499987229;0,489951969;8,23E-10;-8,922E-09;1,47041E-06;2,88901E-07;-0,499987229;0,495963746;6,7E-11;-3,124E-09;9,882E-09;8,775E-09;-0,129261011;-0,499987229;7,6E-11;-2E-11;3,96023E-06;2,94355E-07;-0,481951899;0,499971597;1,856E-09;-1,1426E-08;3,93247E-06;2,96416E-07;-0,499987229;0,499971597;-7,01E-10;-1,1041E-08;9,28408E-07;1,35808E-07;-0,499987229;0,489951969;2,28E-10;-2,267E-09;3,76083E-06;5,5745E-07;-0,499987229;0,499971597;-1,886E-09;-8,763E-09;1,023E-08;9,311E-09;0,499971597;-0,473936197;5,9E-11;-2E-11;2,76805E-06;4,51615E-07;-0,499987229;0,477928416;2,015E-09;-7,028E-09;2,8594E-06;3,58835E-07;-0,499987229;0,499971597;-1,379E-09;-6,484E-09;1,56844E-06;4,32221E-07;-0,477944048;0,467908789;9,47E-10;-3,319E-09;2,46511E-06;3,77869E-07;-0,499987229;0,499971597;-1,66E-09;-4,901E-09;2,37277E-06;3,35372E-07;-0,499987229;0,499971597;-1,46E-09;-5,433E-09;2,75698E-06;4,31689E-07;-0,499987229;0,499971597;-1,818E-09;-5,936E-09;6,995E-09;4,339E-09;0,483940193;-0,499987229;2,01E-10;-2,6E-11;9,361E-09;8,719E-09;0,27152409;-0,069143246;2,2E-11;-5,9E-11;3,64263E-06;5,92812E-07;-0,499987229;0,499971597;-3,258E-09;-7,716E-09;1,48851E-06;2,33966E-07;-0,499987229;0,499971597;-1,572E-09;-3,094E-09;4,05973E-06;6,67976E-07;-0,499987229;0,499971597;-1,918E-09;-9,343E-09;6,285E-09;-5,003E-09;0,499971597;-0,499987229;6,1E-11;-1E-11
14h41m08s,27m;3,6972E-06;7,80153E-07;-0,499987229;0,489951969;9,52E-10;-8,954E-09;1,47124E-06;2,89145E-07;-0,499987229;0,495963746;1,19E-10;-3,11E-09;1,0001E-08;9,41E-09;0,433842055;-0,499987229;2,3E-11;-1,3E-11;3,99488E-06;3,15029E-07;-0,499987229;0,499971597;-4,43E-10;-1,1121E-08;3,94189E-06;3,13416E-07;-0,495979378;0,499971597;3,43E-10;-1,1072E-08;9,28053E-07;1,35558E-07;-0,499987229;0,489951969;2,74E-10;-2,262E-09;3,79466E-06;5,50659E-07;-0,499987229;0,499971597;-1,756E-09;-8,824E-09;9,855E-09;9,319E-09;0,223429877;0,077143316;3,2E-11;-1,6E-11;2,77897E-06;4,5231E-07;-0,499987229;0,475924491;1,908E-09;-7,055E-09;2,85459E-06;3,58384E-07;-0,499987229;0,499971597;-1,434E-09;-6,474E-09;1,58228E-06;4,32697E-07;-0,477944048;0,467908789;1,27E-09;-3,353E-09;2,45929E-06;3,75585E-07;-0,499987229;0,499971597;-1,831E-09;-4,958E-09;2,37996E-06;3,33739E-07;-0,499987229;0,499971597;-1,621E-09;-5,519E-09;2,74788E-06;4,25289E-07;-0,499987229;0,499971597;-1,692E-09;-5,854E-09;6,76E-09;5,376E-09;0,105198273;-0,473936197;2,7E-11;-6,6E-11;9,377E-09;8,245E-09;0,183351367;-0,499987229;4,4E-11;-2,5E-11;3,63955E-06;5,87329E-07;-0,499987229;0,499971597;-2,956E-09;-7,75E-09;1,49148E-06;2,2992E-07;-0,499987229;0,499971597;-1,474E-09;-3,169E-09;4,03473E-06;6,54712E-07;-0,499987229;0,499971597;-2,01E-09;-9,483E-09;6,092E-09;-5,524E-09;0,45388131;-0,499987229;8,9E-11;-3E-11
