Delay after each Step inside sweep (us): 200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Number of ADC readings at each setpoint (for averages):  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
forward and backward sweep: FALSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Start Time: 2025-04-06_10h35m55s,13m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TimeStamp;dev1 Max Value;dev1 Min Value;dev1X Max Value;dev1X Min Value;dev1 Max Slope;dev1 Min Slope;dev2 Max Value;dev2 Min Value;dev2X Max Value;dev2X Min Value;dev2 Max Slope;dev2 Min Slope;dev3 Max Value;dev3 Min Value;dev3X Max Value;dev3X Min Value;dev3 Max Slope;dev3 Min Slope;dev4 Max Value;dev4 Min Value;dev4X Max Value;dev4X Min Value;dev4 Max Slope;dev4 Min Slope;dev5 Max Value;dev5 Min Value;dev5X Max Value;dev5X Min Value;dev5 Max Slope;dev5 Min Slope;dev6 Max Value;dev6 Min Value;dev6X Max Value;dev6X Min Value;dev6 Max Slope;dev6 Min Slope;dev7 Max Value;dev7 Min Value;dev7X Max Value;dev7X Min Value;dev7 Max Slope;dev7 Min Slope;dev8 Max Value;dev8 Min Value;dev8X Max Value;dev8X Min Value;dev8 Max Slope;dev8 Min Slope;dev9 Max Value;dev9 Min Value;dev9X Max Value;dev9X Min Value;dev9 Max Slope;dev9 Min Slope;dev10 Max Value;dev10 Min Value;dev10X Max Value;dev10X Min Value;dev10 Max Slope;dev10 Min Slope;dev11 Max Value;dev11 Min Value;dev11X Max Value;dev11X Min Value;dev11 Max Slope;dev11 Min Slope;dev12 Max Value;dev12 Min Value;dev12X Max Value;dev12X Min Value;dev12 Max Slope;dev12 Min Slope;dev13 Max Value;dev13 Min Value;dev13X Max Value;dev13X Min Value;dev13 Max Slope;dev13 Min Slope;dev14 Max Value;dev14 Min Value;dev14X Max Value;dev14X Min Value;dev14 Max Slope;dev14 Min Slope;dev15 Max Value;dev15 Min Value;dev15X Max Value;dev15X Min Value;dev15 Max Slope;dev15 Min Slope;dev16 Max Value;dev16 Min Value;dev16X Max Value;dev16X Min Value;dev16 Max Slope;dev16 Min Slope;dev17 Max Value;dev17 Min Value;dev17X Max Value;dev17X Min Value;dev17 Max Slope;dev17 Min Slope;Dev 18 Max Value;Dev 18 Min Value;Dev 18X Max Value;Dev 18X Min Value;Dev 18 Max Slope;Dev 18 Min Slope;Dev 19 Max Value;Dev 19 Min Value;Dev 19X Max Value;Dev 19X Min Value;Dev 19 Max Slope;Dev 19 Min Slope;Dev 20 Max Value;Dev 20 Min Value;Dev 20X Max Value;Dev 20X Min Value;Dev 20 Max Slope;Dev 20 Min Slope
10h36m00s,90m;8,68881E-07;1,8816E-07;0,50001881;-0,133220744;2,79E-09;-3,053E-09;1,33611E-06;2,73028E-07;0,50001881;-0,111177595;4,735E-09;-4,954E-09;3,0497E-07;6,9102E-08;0,50001881;-0,109173672;1,154E-09;-1,008E-09;1,3013E-08;1,1105E-08;0,467956048;-0,461864056;3,8E-11;-1,56E-10;1,2679E-08;1,1245E-08;0,471963893;0,121277431;5,7E-11;-1,41E-10;2,41846E-06;5,45007E-07;0,50001881;-0,151256047;7,936E-09;-6,108E-09;5,29758E-07;1,45467E-07;0,50001881;-0,137228589;1,932E-09;-1,713E-09;1,2432E-08;1,1102E-08;0,50001881;-0,123201131;9,7E-11;-2,5E-11;1,99267E-06;4,35146E-07;0,50001881;-0,113181517;7,455E-09;-5,746E-09;5,9944E-08;1,1953E-08;0,50001881;-0,079114832;3,2E-10;-1,94E-10;2,0224E-06;4,10003E-07;0,50001881;-0,107169749;7,083E-09;-7,618E-09;2,89063E-06;7,5086E-07;0,50001881;-0,07711091;1,0302E-08;-7,888E-09;2,18902E-06;5,29737E-07;0,50001881;-0,087130523;8,166E-09;-7,005E-09;1,2974E-08;1,1301E-08;0,485991351;-0,499938586;1,9E-10;-5,4E-11;1,3055E-08;1,1313E-08;0,477975661;-0,499938586;1,11E-10;-8,5E-11;2,50887E-06;2,17845E-06;-0,489918973;-0,027012844;3,603E-09;-2,788E-09;3,33757E-06;6,91695E-07;0,50001881;-0,125205053;1,1317E-08;-9,451E-09;3,93396E-06;1,08756E-06;0,50001881;-0,125205053;1,2786E-08;-1,0189E-08;7,89366E-07;1,41203E-07;0,50001881;-0,103161904;2,719E-09;-2,791E-09;1,32499E-06;2,6609E-07;0,50001881;-0,125205053;4,149E-09;-5,007E-09
10h36m07s,98m;8,3862E-07;1,86436E-07;0,50001881;-0,135224666;2,528E-09;-3,16E-09;1,33756E-06;2,59524E-07;0,50001881;-0,111177595;4,334E-09;-4,635E-09;2,58591E-07;7,3972E-08;0,50001881;-0,093142291;1,123E-09;-8,59E-10;1,3181E-08;1,0138E-08;0,50001881;-0,499938586;1,99E-10;-2,1E-11;1,2482E-08;1,1117E-08;0,50001881;-0,489918973;1,15E-10;-2,1E-11;2,39202E-06;5,46375E-07;0,50001881;-0,147248202;7,5E-09;-6,354E-09;5,30817E-07;1,48194E-07;0,50001881;-0,133220744;2,143E-09;-1,731E-09;1,1901E-08;1,0876E-08;0,485991351;-0,07711091;2,6E-11;-2,6E-11;1,93883E-06;4,21262E-07;0,50001881;-0,113181517;6,979E-09;-5,833E-09;6,2666E-08;8,365E-09;0,50001881;-0,093142291;4,69E-10;-3,2E-10;2,05252E-06;4,17472E-07;0,50001881;-0,097150136;7,054E-09;-7,851E-09;2,80934E-06;7,32689E-07;0,50001881;-0,07711091;9,965E-09;-7,668E-09;2,07738E-06;5,09179E-07;0,50001881;-0,0851266;7,462E-09;-6,92E-09;1,2516E-08;1,1368E-08;0,463948202;0,50001881;2,5E-11;-1,53E-10;1,3109E-08;1,0805E-08;0,475971738;-0,499938586;9,5E-11;-1,08E-10;2,41037E-06;2,06556E-06;-0,473887592;0,007053841;1,887E-09;-2,747E-09;3,33234E-06;6,9274E-07;0,50001881;-0,123201131;1,1349E-08;-9,345E-09;3,89112E-06;1,08603E-06;0,50001881;-0,123201131;1,2241E-08;-9,924E-09;7,85175E-07;1,41421E-07;0,50001881;-0,091138368;2,774E-09;-2,93E-09;1,30768E-06;2,68284E-07;0,50001881;-0,121197208;4,17E-09;-4,85E-09
10h36m15s,04m;8,15528E-07;1,94741E-07;0,50001881;-0,137228589;2,631E-09;-2,855E-09;1,31979E-06;2,5697E-07;0,50001881;-0,117189363;4,333E-09;-4,62E-09;2,43855E-07;7,6736E-08;0,485991351;-0,0851266;1,031E-09;-7,22E-10;1,2617E-08;1,0915E-08;0,463948202;-0,471883669;4,9E-11;-1,37E-10;1,2368E-08;1,087E-08;0,46194428;-0,471883669;4,2E-11;-1,4E-10;2,38349E-06;5,50382E-07;0,50001881;-0,141236434;7,45E-09;-6,264E-09;5,29594E-07;1,45814E-07;0,50001881;-0,135224666;2,174E-09;-1,842E-09;1,2413E-08;1,0915E-08;0,50001881;-0,275499251;6,4E-11;-8,2E-11;1,88073E-06;4,23243E-07;0,50001881;-0,087130523;6,3E-09;-7,929E-09;6,2313E-08;7,874E-09;0,50001881;-0,07711091;3,65E-10;-3,57E-10;2,03793E-06;4,15173E-07;0,50001881;-0,101157981;7,117E-09;-7,639E-09;2,79521E-06;7,31723E-07;0,50001881;-0,079114832;9,804E-09;-7,623E-09;2,06621E-06;5,12609E-07;0,50001881;-0,083122678;7,148E-09;-7,017E-09;1,2796E-08;1,1069E-08;0,50001881;-0,499938586;1,41E-10;-2,5E-11;1,2593E-08;1,0339E-08;0,419861904;-0,475891515;8,1E-11;-1,65E-10;2,35384E-06;1,99928E-06;-0,499938586;-0,00096185;2,035E-09;-2,771E-09;3,32825E-06;6,97088E-07;0,50001881;-0,121197208;1,1274E-08;-9,422E-09;3,91526E-06;1,08237E-06;0,50001881;-0,123201131;1,2138E-08;-9,931E-09;7,85562E-07;1,41287E-07;0,50001881;-0,097150136;2,785E-09;-2,728E-09;1,30334E-06;2,66108E-07;0,50001881;-0,121197208;4,054E-09;-4,807E-09
10h36m22s,09m;7,95893E-07;1,9139E-07;0,50001881;-0,133220744;2,451E-09;-3,009E-09;1,33721E-06;2,58272E-07;0,50001881;-0,109173672;4,363E-09;-4,745E-09;2,41255E-07;7,6655E-08;0,50001881;-0,0851266;9,87E-10;-9,25E-10;1,2846E-08;1,108E-08;0,489999197;-0,437816985;3,7E-11;-2,8E-11;1,2479E-08;1,0116E-08;0,50001881;-0,499938586;1,88E-10;-2,1E-11;2,35961E-06;5,49961E-07;0,50001881;-0,137228589;7,307E-09;-6,691E-09;5,26378E-07;1,46497E-07;0,50001881;-0,125205053;2,243E-09;-1,735E-09;1,2034E-08;1,0834E-08;-0,499938586;-0,469879747;5,3E-11;-1,98E-10;1,88692E-06;4,21234E-07;0,50001881;-0,087130523;6,31E-09;-7,687E-09;6,0254E-08;1,0991E-08;0,483987429;-0,081118755;3,66E-10;-2,67E-10;2,02427E-06;4,1063E-07;0,50001881;-0,105165827;6,939E-09;-7,643E-09;2,79193E-06;7,27952E-07;0,50001881;-0,079114832;9,718E-09;-7,641E-09;2,05328E-06;5,0954E-07;0,50001881;-0,079114832;7,35E-09;-6,987E-09;1,2617E-08;1,0985E-08;0,467956048;0,50001881;5,2E-11;-2,39E-10;1,3987E-08;9,732E-09;0,50001881;-0,499938586;2,48E-10;-3,9E-11;2,26727E-06;1,9022E-06;-0,499938586;0,065167597;3,133E-09;-2,452E-09;3,3173E-06;7,00692E-07;0,50001881;-0,119193285;1,1286E-08;-9,441E-09;3,91533E-06;1,08808E-06;0,50001881;-0,121197208;1,2061E-08;-9,825E-09;7,81155E-07;1,41344E-07;0,50001881;-0,087130523;2,678E-09;-2,761E-09;1,30641E-06;2,64827E-07;0,50001881;-0,119193285;4,237E-09;-4,769E-09
10h36m29s,19m;7,61809E-07;1,88821E-07;0,50001881;-0,131216821;2,486E-09;-2,857E-09;1,32516E-06;2,61119E-07;0,50001881;-0,109173672;4,83E-09;-4,733E-09;2,4823E-07;7,525E-08;0,50001881;-0,083122678;1,092E-09;-7,72E-10;1,2692E-08;1,0627E-08;0,50001881;-0,499938586;1,74E-10;-3E-11;1,2343E-08;1,1089E-08;0,50001881;-0,477895437;9,3E-11;-5,2E-11;2,35372E-06;5,50244E-07;0,50001881;-0,135224666;7,158E-09;-6,604E-09;5,31453E-07;1,46686E-07;0,50001881;-0,143240357;2,402E-09;-1,873E-09;1,2305E-08;9,829E-09;0,50001881;-0,499938586;2,33E-10;-2,6E-11;1,91066E-06;4,29669E-07;0,50001881;-0,105165827;7,582E-09;-5,692E-09;6,0098E-08;1,0399E-08;0,50001881;-0,075106987;4,18E-10;-4,61E-10;2,01307E-06;4,12458E-07;0,50001881;-0,099154059;7,041E-09;-7,536E-09;2,79639E-06;7,26616E-07;0,50001881;-0,07711091;9,587E-09;-7,559E-09;2,0658E-06;5,00103E-07;0,50001881;-0,07711091;7,179E-09;-7,25E-09;1,2991E-08;1,1364E-08;0,32567754;-0,377699305;5,7E-11;-9,5E-11;0,000000013;1,0825E-08;0,463948202;-0,467875824;4,6E-11;-2,04E-10;2,29872E-06;1,93331E-06;-0,483907205;-0,027012844;2,187E-09;-2,792E-09;3,31519E-06;6,99995E-07;0,50001881;-0,121197208;1,1114E-08;-9,538E-09;3,88582E-06;1,0836E-06;0,50001881;-0,119193285;1,1792E-08;-1,0274E-08;7,81751E-07;1,40865E-07;0,50001881;-0,087130523;2,802E-09;-2,999E-09;1,30324E-06;2,64924E-07;0,50001881;-0,117189363;4,101E-09;-4,783E-09
10h36m36s,29m;7,39618E-07;1,88307E-07;0,50001881;-0,129212898;2,261E-09;-2,937E-09;1,32825E-06;2,61116E-07;0,50001881;-0,107169749;4,75E-09;-5,023E-09;2,5178E-07;7,6669E-08;0,50001881;-0,103161904;1,496E-09;-7,29E-10;1,2685E-08;1,0922E-08;0,463948202;-0,471883669;5,2E-11;-1,67E-10;1,2439E-08;1,1353E-08;0,475971738;-0,437816985;4,6E-11;-9,3E-11;2,3228E-06;5,55964E-07;0,50001881;-0,133220744;7,224E-09;-6,588E-09;5,30995E-07;1,50818E-07;0,50001881;-0,127208976;2,464E-09;-1,849E-09;1,213E-08;1,1107E-08;0,50001881;-0,26748356;6,9E-11;-3,7E-11;1,89254E-06;4,25251E-07;0,50001881;-0,083122678;6,605E-09;-7,221E-09;6,0828E-08;8,827E-09;0,481983506;-0,07711091;4,01E-10;-3,19E-10;2,0065E-06;4,12918E-07;0,50001881;-0,101157981;6,943E-09;-7,427E-09;2,789E-06;7,27831E-07;0,50001881;-0,07711091;9,457E-09;-7,558E-09;2,03902E-06;4,96945E-07;0,50001881;-0,07711091;7,173E-09;-7,268E-09;1,285E-08;1,1008E-08;-0,499938586;-0,075106987;4,5E-11;-2,24E-10;1,3121E-08;1,0374E-08;0,465952125;-0,499938586;1,17E-10;-1,54E-10;2,29769E-06;1,93049E-06;-0,499938586;-0,021001076;2,508E-09;-2,748E-09;3,30933E-06;7,00993E-07;0,50001881;-0,121197208;1,1184E-08;-9,662E-09;3,87964E-06;1,08409E-06;0,50001881;-0,117189363;1,1865E-08;-1,0011E-08;7,77223E-07;1,41314E-07;0,50001881;-0,081118755;2,667E-09;-2,958E-09;1,29388E-06;2,70305E-07;0,50001881;-0,111177595;3,996E-09;-4,764E-09
10h36m43s,39m;7,09458E-07;1,90918E-07;0,50001881;-0,127208976;2,199E-09;-2,842E-09;1,32369E-06;2,64569E-07;0,50001881;-0,107169749;4,177E-09;-5,099E-09;2,51401E-07;7,4259E-08;0,50001881;-0,111177595;1,113E-09;-8,11E-10;1,3255E-08;1,0851E-08;0,50001881;-0,499938586;1,46E-10;-4,3E-11;1,2351E-08;1,0101E-08;0,50001881;-0,499938586;1,67E-10;-4,6E-11;2,34651E-06;5,5944E-07;0,50001881;-0,131216821;7,238E-09;-6,722E-09;5,19257E-07;1,50528E-07;0,50001881;-0,095146214;2,175E-09;-1,916E-09;1,2193E-08;1,1045E-08;0,467956048;-0,079114832;6,7E-11;-9,5E-11;1,9188E-06;4,31147E-07;0,50001881;-0,105165827;6,72E-09;-5,86E-09;6,2876E-08;1,0432E-08;0,50001881;-0,083122678;3,8E-10;-2,89E-10;1,99877E-06;4,13866E-07;0,50001881;-0,101157981;6,941E-09;-7,436E-09;2,7867E-06;7,25869E-07;0,50001881;-0,07711091;9,321E-09;-7,642E-09;2,04456E-06;4,98566E-07;0,50001881;-0,073103065;7,117E-09;-6,878E-09;1,2672E-08;1,0866E-08;-0,499938586;0,50001881;2,8E-11;-1,94E-10;1,3415E-08;1,0752E-08;0,467956048;-0,469879747;6,1E-11;-2,62E-10;2,31288E-06;1,93898E-06;0,50001881;-0,012985385;2,22E-09;-2,635E-09;3,30519E-06;7,02963E-07;0,50001881;-0,119193285;1,1138E-08;-9,516E-09;3,83427E-06;1,0846E-06;0,50001881;-0,11518544;1,1457E-08;-9,914E-09;7,70027E-07;1,40104E-07;0,50001881;-0,079114832;2,668E-09;-3,038E-09;1,29924E-06;2,66903E-07;0,50001881;-0,113181517;3,96E-09;-4,81E-09
10h36m50s,46m;6,91835E-07;1,91103E-07;0,50001881;-0,129212898;2,074E-09;-2,753E-09;1,32444E-06;2,64349E-07;0,50001881;-0,105165827;4,23E-09;-5,017E-09;2,60899E-07;7,5111E-08;0,50001881;-0,105165827;1,071E-09;-8,5E-10;1,2437E-08;1,0393E-08;0,50001881;-0,473887592;6,7E-11;-1,57E-10;1,2183E-08;1,0966E-08;-0,125205053;-0,467875824;3,2E-11;-1,3E-10;2,32159E-06;5,58622E-07;0,50001881;-0,131216821;7,178E-09;-6,656E-09;5,17245E-07;1,44544E-07;0,50001881;-0,105165827;2,33E-09;-1,798E-09;1,2224E-08;1,113E-08;0,50001881;0,271571629;1,26E-10;-2,5E-11;1,88435E-06;4,2673E-07;0,50001881;-0,081118755;6,662E-09;-6,253E-09;6,0384E-08;9,583E-09;0,475971738;-0,071099142;4,44E-10;-5,71E-10;1,99099E-06;4,15352E-07;0,50001881;-0,095146214;6,79E-09;-7,557E-09;2,79088E-06;7,24688E-07;0,50001881;-0,075106987;9,386E-09;-7,635E-09;2,03938E-06;4,98218E-07;0,50001881;-0,073103065;6,95E-09;-7,175E-09;1,2567E-08;1,1175E-08;0,50001881;-0,37369146;1,4E-10;-1,4E-10;1,3202E-08;1,0652E-08;0,463948202;-0,469879747;4,6E-11;-2,86E-10;2,32168E-06;1,94012E-06;-0,499938586;-0,018997153;1,939E-09;-2,51E-09;3,30475E-06;7,03848E-07;0,50001881;-0,117189363;1,1099E-08;-9,709E-09;3,81906E-06;1,08637E-06;0,50001881;-0,113181517;1,1465E-08;-9,88E-09;7,76605E-07;1,3994E-07;0,50001881;-0,07711091;2,722E-09;-2,636E-09;1,29259E-06;2,66384E-07;0,50001881;-0,111177595;4,013E-09;-4,732E-09
10h36m57s,53m;7,00212E-07;1,91998E-07;0,50001881;-0,125205053;2,023E-09;-2,95E-09;1,32125E-06;2,67534E-07;0,50001881;-0,103161904;4,468E-09;-4,91E-09;2,52677E-07;7,2647E-08;0,50001881;-0,083122678;1,061E-09;-8,65E-10;1,251E-08;1,0886E-08;0,473967815;-0,021001076;6,2E-11;-7,9E-11;1,2057E-08;1,0212E-08;0,50001881;-0,499938586;1,24E-10;-1,8E-11;2,30959E-06;5,5488E-07;0,50001881;-0,127208976;7,124E-09;-6,711E-09;5,13349E-07;1,5139E-07;0,50001881;-0,081118755;2,089E-09;-1,839E-09;1,2439E-08;1,0978E-08;-0,499938586;-0,175303119;2,2E-11;-1,47E-10;1,87735E-06;4,30352E-07;0,50001881;-0,081118755;6,53E-09;-5,949E-09;6,1356E-08;9,687E-09;0,50001881;-0,063083451;4,11E-10;-3,12E-10;1,98232E-06;4,13823E-07;0,50001881;-0,097150136;6,898E-09;-7,481E-09;2,78473E-06;7,26107E-07;0,50001881;-0,073103065;9,344E-09;-7,636E-09;2,03883E-06;4,93616E-07;0,50001881;-0,073103065;7,097E-09;-7,508E-09;1,2693E-08;1,1369E-08;0,46995997;-0,499938586;1,64E-10;-1,49E-10;1,3643E-08;9,712E-09;0,50001881;-0,499938586;1,98E-10;-1,4E-11;2,31711E-06;1,9434E-06;-0,473887592;-0,010981463;3,436E-09;-2,759E-09;3,30128E-06;7,07002E-07;0,50001881;-0,117189363;1,1122E-08;-9,709E-09;3,80834E-06;1,0806E-06;0,50001881;-0,113181517;1,1523E-08;-9,654E-09;7,75835E-07;1,39384E-07;0,50001881;-0,07711091;2,713E-09;-2,703E-09;1,2978E-06;2,65696E-07;0,50001881;-0,111177595;4,104E-09;-4,741E-09
10h37m04s,58m;6,86718E-07;1,79011E-07;0,50001881;-0,125205053;2,104E-09;-2,786E-09;1,29707E-06;2,62341E-07;0,50001881;-0,103161904;4,236E-09;-4,887E-09;2,59821E-07;7,5815E-08;0,50001881;-0,043044225;1,036E-09;-7,38E-10;1,2186E-08;1,063E-08;0,379783451;-0,471883669;5,1E-11;-1,67E-10;1,2305E-08;1,0033E-08;0,475971738;-0,499938586;1,6E-10;-1E-10;2,31974E-06;5,58717E-07;0,50001881;-0,127208976;7,064E-09;-6,682E-09;5,15913E-07;1,50473E-07;0,50001881;-0,125205053;2,158E-09;-1,812E-09;1,2785E-08;1,0982E-08;0,50001881;-0,177307042;1,73E-10;-2,9E-11;1,88329E-06;4,2277E-07;0,50001881;-0,081118755;6,594E-09;-6,872E-09;6,197E-08;6,257E-09;0,50001881;-0,059075606;4,89E-10;-4,22E-10;1,97773E-06;4,1117E-07;0,50001881;-0,097150136;6,697E-09;-7,5E-09;2,78796E-06;7,25951E-07;0,50001881;-0,073103065;9,318E-09;-7,605E-09;2,05042E-06;4,92774E-07;0,50001881;-0,073103065;6,977E-09;-7,404E-09;1,2764E-08;1,1275E-08;0,463948202;0,50001881;3,1E-11;-2,01E-10;1,3836E-08;9,064E-09;0,50001881;-0,499938586;3,26E-10;-4,6E-11;2,32671E-06;1,92231E-06;-0,469879747;-0,016993231;4,26E-09;-2,926E-09;3,29825E-06;7,06554E-07;0,50001881;-0,11518544;1,1168E-08;-9,739E-09;3,77665E-06;1,08319E-06;0,50001881;-0,109173672;1,1205E-08;-9,611E-09;7,75328E-07;1,38888E-07;0,50001881;-0,073103065;2,751E-09;-2,62E-09;1,29127E-06;2,67039E-07;0,50001881;-0,107169749;4,01E-09;-4,84E-09
10h37m11s,66m;6,77661E-07;1,81139E-07;0,50001881;-0,123201131;2,148E-09;-2,627E-09;1,3146E-06;2,6993E-07;0,50001881;-0,105165827;4,501E-09;-4,987E-09;2,66377E-07;7,2545E-08;0,50001881;-0,025008921;1,382E-09;-7,94E-10;1,2994E-08;1,0461E-08;0,50001881;-0,499938586;1,89E-10;-4,4E-11;1,2103E-08;1,0614E-08;-0,22139334;-0,499938586;5,2E-11;-3,5E-11;2,30206E-06;5,57816E-07;0,50001881;-0,129212898;7,097E-09;-6,628E-09;5,14308E-07;1,3846E-07;0,50001881;-0,07711091;2,235E-09;-1,704E-09;1,2143E-08;1,0781E-08;0,463948202;0,50001881;2,3E-11;-1,71E-10;1,9134E-06;4,34457E-07;0,50001881;-0,101157981;7,489E-09;-5,85E-09;6,0876E-08;8,395E-09;0,50001881;-0,049055993;4,94E-10;-3,12E-10;1,97495E-06;4,06782E-07;0,50001881;-0,097150136;6,514E-09;-7,437E-09;2,78722E-06;7,25858E-07;0,50001881;-0,071099142;9,337E-09;-7,581E-09;2,07202E-06;4,94575E-07;0,50001881;-0,069095219;6,938E-09;-7,453E-09;1,2911E-08;1,1327E-08;0,273575552;0,50001881;2,8E-11;-1,93E-10;1,3281E-08;1,018E-08;0,473967815;-0,499938586;1E-10;-1,38E-10;2,33459E-06;1,90176E-06;-0,477895437;-0,010981463;2,55E-09;-3,253E-09;3,29687E-06;7,08483E-07;0,50001881;-0,113181517;1,1279E-08;-9,719E-09;3,80053E-06;1,08729E-06;0,50001881;-0,105165827;1,1568E-08;-9,546E-09;7,68377E-07;1,43882E-07;0,50001881;-0,073103065;2,76E-09;-2,64E-09;1,29763E-06;2,63853E-07;0,50001881;-0,107169749;4,195E-09;-4,815E-09
10h37m18s,76m;6,65121E-07;1,8574E-07;0,50001881;-0,125205053;2,162E-09;-2,656E-09;1,31794E-06;2,6962E-07;0,50001881;-0,101157981;4,243E-09;-4,948E-09;2,65022E-07;7,587E-08;0,50001881;-0,037032457;1,25E-09;-8,01E-10;1,247E-08;1,0856E-08;0,43188544;-0,499938586;5,5E-11;-3,7E-11;1,2547E-08;1,0873E-08;0,465952125;-0,465871901;3,9E-11;-2,1E-10;2,30395E-06;5,5696E-07;0,50001881;-0,125205053;7,239E-09;-6,799E-09;5,11124E-07;1,46971E-07;0,50001881;-0,089134446;2,308E-09;-1,714E-09;1,2499E-08;1,1178E-08;0,473967815;-0,225401185;7,2E-11;-7,5E-11;1,91246E-06;4,36409E-07;0,50001881;-0,101157981;8,69E-09;-5,801E-09;6,1174E-08;1,2659E-08;0,50001881;-0,079114832;2,91E-10;-2,5E-10;1,96406E-06;4,05579E-07;0,50001881;-0,093142291;6,614E-09;-7,403E-09;2,78398E-06;7,28249E-07;0,50001881;-0,069095219;9,321E-09;-7,444E-09;2,08025E-06;5,00232E-07;0,50001881;-0,067091297;6,982E-09;-7,265E-09;1,3819E-08;1,0603E-08;0,50001881;-0,499938586;2,62E-10;-3,1E-11;1,3328E-08;9,551E-09;0,50001881;-0,499938586;1,98E-10;-4,7E-11;2,24397E-06;1,86112E-06;-0,499938586;0,021081299;2,235E-09;-2,969E-09;3,28961E-06;7,11809E-07;0,50001881;-0,111177595;1,12E-08;-9,779E-09;3,77128E-06;1,08024E-06;0,50001881;-0,103161904;1,1614E-08;-9,565E-09;7,64261E-07;1,45862E-07;0,50001881;-0,069095219;2,637E-09;-2,642E-09;1,29287E-06;2,64503E-07;0,50001881;-0,103161904;4,19E-09;-4,781E-09
