Delay after each Step inside sweep (us): 200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Number of ADC readings at each setpoint (for averages):  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
forward and backward sweep: FALSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Start Time: 2025-03-26_13h06m40s,32m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TimeStamp;dev1 Max Value;dev1 Min Value;dev1X Max Value;dev1X Min Value;dev1 Max Slope;dev1 Min Slope;dev2 Max Value;dev2 Min Value;dev2X Max Value;dev2X Min Value;dev2 Max Slope;dev2 Min Slope;dev3 Max Value;dev3 Min Value;dev3X Max Value;dev3X Min Value;dev3 Max Slope;dev3 Min Slope;dev4 Max Value;dev4 Min Value;dev4X Max Value;dev4X Min Value;dev4 Max Slope;dev4 Min Slope;dev5 Max Value;dev5 Min Value;dev5X Max Value;dev5X Min Value;dev5 Max Slope;dev5 Min Slope;dev6 Max Value;dev6 Min Value;dev6X Max Value;dev6X Min Value;dev6 Max Slope;dev6 Min Slope;dev7 Max Value;dev7 Min Value;dev7X Max Value;dev7X Min Value;dev7 Max Slope;dev7 Min Slope;dev8 Max Value;dev8 Min Value;dev8X Max Value;dev8X Min Value;dev8 Max Slope;dev8 Min Slope;dev9 Max Value;dev9 Min Value;dev9X Max Value;dev9X Min Value;dev9 Max Slope;dev9 Min Slope;dev10 Max Value;dev10 Min Value;dev10X Max Value;dev10X Min Value;dev10 Max Slope;dev10 Min Slope;dev11 Max Value;dev11 Min Value;dev11X Max Value;dev11X Min Value;dev11 Max Slope;dev11 Min Slope;dev12 Max Value;dev12 Min Value;dev12X Max Value;dev12X Min Value;dev12 Max Slope;dev12 Min Slope;dev13 Max Value;dev13 Min Value;dev13X Max Value;dev13X Min Value;dev13 Max Slope;dev13 Min Slope;dev14 Max Value;dev14 Min Value;dev14X Max Value;dev14X Min Value;dev14 Max Slope;dev14 Min Slope;dev15 Max Value;dev15 Min Value;dev15X Max Value;dev15X Min Value;dev15 Max Slope;dev15 Min Slope;dev16 Max Value;dev16 Min Value;dev16X Max Value;dev16X Min Value;dev16 Max Slope;dev16 Min Slope;dev17 Max Value;dev17 Min Value;dev17X Max Value;dev17X Min Value;dev17 Max Slope;dev17 Min Slope;Dev 18 Max Value;Dev 18 Min Value;Dev 18X Max Value;Dev 18X Min Value;Dev 18 Max Slope;Dev 18 Min Slope;Dev 19 Max Value;Dev 19 Min Value;Dev 19X Max Value;Dev 19X Min Value;Dev 19 Max Slope;Dev 19 Min Slope;Dev 20 Max Value;Dev 20 Min Value;Dev 20X Max Value;Dev 20X Min Value;Dev 20 Max Slope;Dev 20 Min Slope
13h06m46s,04m;2,23086E-06;4,01373E-07;0,799996006;-0,169902551;1,0955E-08;-3,13E-09;3,20116E-06;4,95273E-07;0,799996006;-0,04766327;1,252E-08;-7,825E-09;9,77293E-07;1,55668E-07;0,797992083;-0,027624043;4,695E-09;-3,912E-09;2,53447E-06;4,45193E-07;0,799996006;0,004438719;8,607E-09;-6,26E-09;1,4818E-08;8,558E-09;0,575556671;0,230881977;1,565E-09;-1,565E-09;1,72883E-07;1,00893E-07;0,735870481;-0,075718187;1,565E-09;-1,565E-09;4,95709E-06;8,89653E-07;0,799996006;0,036501481;2,0345E-08;-1,7997E-08;1,88656E-06;3,13733E-07;0,799996006;0,002434796;9,39E-09;-6,26E-09;1,75979E-06;2,74608E-07;0,799996006;0,0204701;8,608E-09;-7,043E-09;2,99301E-06;5,39093E-07;0,799996006;0,028485791;1,9562E-08;-2,1128E-08;3,51416E-06;2,67532E-06;0,799996006;0,158740762;7,825E-09;-9,39E-09;2,02897E-06;3,27818E-07;0,797992083;0,008446564;1,0173E-08;-6,26E-09;1,51409E-06;3,01213E-07;0,799996006;0,024477945;7,825E-09;-5,478E-09;1,3253E-08;1,0123E-08;-0,177918241;-0,189941777;1,565E-09;-1,565E-09;1,4818E-08;1,0123E-08;0,693788106;-0,141847634;1,565E-09;-1,565E-09;2,09783E-06;3,54423E-07;0,799996006;-0,013596585;1,0173E-08;-7,825E-09;3,2262E-06;5,90738E-07;0,797992083;0,056540707;1,4085E-08;-9,39E-09;3,37018E-06;5,61003E-07;0,799996006;0,024477945;1,6433E-08;-1,252E-08;1,04928E-06;1,68188E-07;0,799996006;0,076579934;5,478E-09;-3,912E-09;4,57836E-06;7,62888E-07;0,799996006;0,040509326;2,9735E-08;-1,878E-08
13h06m53s,28m;2,0681E-06;4,04503E-07;0,799996006;-0,023616198;1,4085E-08;-8,608E-09;3,02744E-06;4,98403E-07;0,799996006;0,022474023;1,3303E-08;-1,0172E-08;9,31908E-07;1,54103E-07;0,799996006;0,034497558;4,695E-09;-3,912E-09;2,44683E-06;4,48323E-07;0,799996006;0,046521094;9,39E-09;-6,26E-09;1,4818E-08;1,0123E-08;0,509427223;-0,19996139;1,565E-09;-1,565E-09;1,69753E-07;1,00893E-07;0,775948934;-0,023616198;2,347E-09;-1,565E-09;4,8491E-06;8,92783E-07;0,799996006;0,05052894;1,9562E-08;-1,6433E-08;1,85526E-06;3,12168E-07;0,797992083;0,014458332;7,825E-09;-6,26E-09;1,72693E-06;2,73043E-07;0,799996006;0,052532862;7,825E-09;-7,042E-09;2,93667E-06;5,39093E-07;0,799996006;0,048525017;1,6432E-08;-2,1128E-08;3,51885E-06;2,62211E-06;0,799996006;0,184791756;7,042E-09;-9,39E-09;2,02897E-06;3,29383E-07;0,799996006;0,016462255;1,1738E-08;-6,26E-09;1,48748E-06;2,96518E-07;0,799996006;0,048525017;7,043E-09;-6,26E-09;1,3253E-08;1,0123E-08;-0,173910396;-0,175914318;1,565E-09;-1,565E-09;1,4818E-08;1,0123E-08;0,60561551;-0,179922164;1,565E-09;-1,565E-09;2,07436E-06;3,51293E-07;0,799996006;-0,005580894;9,39E-09;-7,043E-09;3,22307E-06;5,93868E-07;0,799996006;0,076579934;1,3302E-08;-1,0173E-08;3,3467E-06;5,67263E-07;0,799996006;0,024477945;1,565E-08;-1,3303E-08;1,03833E-06;1,68188E-07;0,799996006;0,080587779;5,478E-09;-3,13E-09;4,57992E-06;7,59758E-07;0,799996006;0,05052894;2,817E-08;-2,191E-08
13h07m00s,46m;2,03836E-06;3,99808E-07;0,799996006;0,008446564;1,565E-08;-8,607E-09;3,0071E-06;5,01533E-07;0,799996006;0,030489713;1,3303E-08;-9,39E-09;9,20953E-07;1,52538E-07;0,799996006;0,038505404;5,478E-09;-4,695E-09;2,43274E-06;4,49888E-07;0,799996006;0,05052894;8,608E-09;-6,26E-09;1,4818E-08;1,0123E-08;0,615635123;-0,19996139;1,565E-09;-1,565E-09;1,65058E-07;1,00893E-07;0,753905785;-0,041651502;2,347E-09;-1,565E-09;4,82093E-06;8,91218E-07;0,799996006;0,062552475;2,0345E-08;-1,6433E-08;1,83804E-06;3,19993E-07;0,799996006;0,024477945;8,607E-09;-7,043E-09;1,70971E-06;2,74608E-07;0,797992083;0,062552475;8,608E-09;-7,043E-09;2,92885E-06;5,43788E-07;0,799996006;0,042513249;1,878E-08;-2,7387E-08;3,52355E-06;2,60959E-06;0,799996006;0,174772143;7,043E-09;-7,825E-09;2,02271E-06;3,27818E-07;0,799996006;0,028485791;1,3302E-08;-7,043E-09;1,47966E-06;2,98083E-07;0,797992083;0,052532862;7,825E-09;-5,478E-09;1,4818E-08;8,558E-09;0,737874404;-0,187937854;1,565E-09;-1,565E-09;1,4818E-08;8,558E-09;0,45331739;0,192807447;1,565E-09;-1,565E-09;2,06184E-06;3,49728E-07;0,797992083;0,024477945;1,0173E-08;-7,043E-09;3,21524E-06;5,89173E-07;0,799996006;0,084595624;1,252E-08;-1,0955E-08;3,34514E-06;5,68828E-07;0,799996006;0,048525017;1,565E-08;-1,252E-08;1,0352E-06;1,66623E-07;0,799996006;0,090607392;5,478E-09;-3,912E-09;4,56427E-06;7,59758E-07;0,799996006;0,056540707;2,3475E-08;-2,191E-08
13h07m07s,71m;2,02584E-06;3,99808E-07;0,797992083;0,006442642;1,3303E-08;-1,0173E-08;2,98832E-06;4,95273E-07;0,799996006;0,040509326;1,252E-08;-9,39E-09;9,17823E-07;1,55668E-07;0,799996006;0,056540707;4,695E-09;-3,913E-09;2,42022E-06;4,51453E-07;0,799996006;0,05052894;9,39E-09;-6,26E-09;1,4818E-08;1,0123E-08;0,301019269;-0,197957468;2,348E-09;-1,565E-09;1,65058E-07;1,00893E-07;0,739878327;-0,041651502;1,565E-09;-1,565E-09;4,84284E-06;8,84958E-07;0,799996006;0,078583856;1,878E-08;-1,4867E-08;1,83335E-06;3,18428E-07;0,799996006;0,034497558;8,607E-09;-7,825E-09;1,71128E-06;2,74608E-07;0,797992083;0,054536785;8,608E-09;-7,043E-09;2,92102E-06;5,43788E-07;0,799996006;0,052532862;1,4085E-08;-1,9562E-08;3,51572E-06;2,60489E-06;0,799996006;0,186795679;7,825E-09;-9,39E-09;2,02584E-06;3,32513E-07;0,799996006;0,042513249;1,252E-08;-7,042E-09;1,48122E-06;3,02778E-07;0,797992083;0,056540707;7,825E-09;-5,478E-09;1,4818E-08;1,0123E-08;0,341097722;-0,19996139;1,565E-09;-1,565E-09;1,4818E-08;8,558E-09;0,517442914;0,208838828;2,348E-09;-1,565E-09;2,05714E-06;3,49728E-07;0,799996006;0,024477945;9,39E-09;-7,825E-09;3,21994E-06;5,95433E-07;0,799996006;0,084595624;1,4867E-08;-1,0955E-08;3,33575E-06;5,67263E-07;0,799996006;0,054536785;1,6433E-08;-1,252E-08;1,02737E-06;1,66623E-07;0,799996006;0,090607392;5,478E-09;-3,13E-09;4,54549E-06;7,58193E-07;0,799996006;0,062552475;2,7388E-08;-2,4257E-08
13h07m14s,84m;2,01645E-06;3,98243E-07;0,799996006;0,026481868;1,252E-08;-1,252E-08;2,98988E-06;4,96838E-07;0,799996006;0,046521094;1,1738E-08;-1,0173E-08;9,03738E-07;1,55668E-07;0,797992083;0,040509326;4,695E-09;-3,912E-09;2,41396E-06;4,48323E-07;0,799996006;0,060548553;9,39E-09;-7,042E-09;1,4818E-08;1,0123E-08;-0,09375349;-0,165894705;1,565E-09;-1,565E-09;1,63493E-07;1,00893E-07;0,769937166;-0,051671115;2,347E-09;-1,565E-09;4,81154E-06;8,91218E-07;0,799996006;0,064556398;2,4258E-08;-1,565E-08;1,82709E-06;3,19993E-07;0,799996006;0,026481868;8,607E-09;-5,478E-09;1,70502E-06;2,74608E-07;0,799996006;0,068564243;7,825E-09;-7,042E-09;2,90537E-06;5,42223E-07;0,799996006;0,056540707;1,4085E-08;-1,7215E-08;3,51416E-06;2,6002E-06;0,799996006;0,188799602;7,825E-09;-8,607E-09;2,02584E-06;3,21558E-07;0,799996006;0,05052894;1,0955E-08;-6,26E-09;1,49844E-06;2,98083E-07;0,799996006;0,054536785;9,39E-09;-6,26E-09;1,4818E-08;1,0123E-08;0,503415456;-0,189941777;1,565E-09;-1,565E-09;1,3253E-08;1,0123E-08;-0,197957468;-0,015600508;1,565E-09;-1,565E-09;2,04932E-06;3,49728E-07;0,799996006;0,010450487;1,0955E-08;-7,043E-09;3,20742E-06;5,95433E-07;0,797992083;0,090607392;1,3303E-08;-1,0955E-08;3,33418E-06;5,65698E-07;0,799996006;0,044517172;1,565E-08;-1,3302E-08;1,02581E-06;1,68188E-07;0,799996006;0,09661916;5,478E-09;-3,13E-09;4,56271E-06;7,59758E-07;0,799996006;0,062552475;3,5213E-08;-2,3475E-08
13h07m22s,07m;2,00706E-06;4,01373E-07;0,799996006;0,010450487;1,4085E-08;-9,39E-09;2,98519E-06;4,98403E-07;0,799996006;0,054536785;1,3303E-08;-1,1738E-08;9,05303E-07;1,52538E-07;0,797992083;0,056540707;6,26E-09;-3,913E-09;2,4077E-06;4,48323E-07;0,799996006;0,062552475;9,39E-09;-6,26E-09;1,4818E-08;1,0123E-08;0,459329158;-0,183930009;1,565E-09;-1,565E-09;1,65058E-07;9,9328E-08;0,785968547;-0,019608353;1,565E-09;-1,565E-09;4,81937E-06;8,92783E-07;0,799996006;0,078583856;2,1128E-08;-1,6433E-08;1,83491E-06;3,18428E-07;0,799996006;0,026481868;7,825E-09;-8,608E-09;1,70032E-06;2,76173E-07;0,799996006;0,060548553;9,39E-09;-7,825E-09;2,89911E-06;5,42223E-07;0,799996006;0,060548553;1,6433E-08;-2,2693E-08;3,51259E-06;2,59707E-06;0,799996006;0,194811369;7,043E-09;-9,39E-09;2,04149E-06;3,23123E-07;0,799996006;0,044517172;1,0173E-08;-7,043E-09;1,47183E-06;3,01213E-07;0,799996006;0,068564243;7,825E-09;-5,478E-09;1,4818E-08;1,0123E-08;0,653709653;-0,163890783;1,565E-09;-1,565E-09;1,3253E-08;8,558E-09;-0,193949622;0,072572089;1,565E-09;-1,565E-09;2,04306E-06;3,51293E-07;0,799996006;0,014458332;1,0173E-08;-7,825E-09;3,20898E-06;5,95433E-07;0,799996006;0,08860347;1,3302E-08;-1,1738E-08;3,33105E-06;5,75088E-07;0,799996006;0,056540707;1,4867E-08;-1,3302E-08;1,02111E-06;1,69753E-07;0,799996006;0,090607392;5,478E-09;-3,912E-09;4,55175E-06;7,58193E-07;0,799996006;0,066560321;2,504E-08;-2,504E-08
13h07m29s,25m;2,00863E-06;4,02938E-07;0,799996006;0,012454409;1,3303E-08;-1,0173E-08;2,98049E-06;4,99968E-07;0,799996006;0,052532862;1,3303E-08;-1,0955E-08;9,13128E-07;1,52538E-07;0,799996006;0,064556398;5,478E-09;-3,13E-09;2,4077E-06;4,51453E-07;0,799996006;0,054536785;8,608E-09;-6,26E-09;1,4818E-08;1,0123E-08;0,345105567;-0,187937854;1,565E-09;-1,565E-09;1,63493E-07;9,9328E-08;0,793984238;-0,005580894;1,565E-09;-1,565E-09;4,81937E-06;8,94348E-07;0,799996006;0,076579934;2,0345E-08;-1,6433E-08;1,83178E-06;3,18428E-07;0,797992083;0,034497558;1,0173E-08;-7,043E-09;1,69563E-06;2,76173E-07;0,799996006;0,052532862;8,607E-09;-7,825E-09;2,91007E-06;5,42223E-07;0,799996006;0,05854463;1,7997E-08;-2,191E-08;3,51885E-06;2,59863E-06;0,799996006;0,20282706;8,608E-09;-7,825E-09;2,02741E-06;3,27818E-07;0,799996006;0,046521094;1,1738E-08;-7,043E-09;1,46557E-06;2,99648E-07;0,799996006;0,060548553;7,825E-09;-5,478E-09;1,4818E-08;1,0123E-08;-0,037643657;-0,19996139;1,565E-09;-1,565E-09;1,4818E-08;1,0123E-08;0,725850868;-0,19996139;1,565E-09;-1,565E-09;2,05088E-06;3,51293E-07;0,799996006;0,0204701;1,0173E-08;-7,825E-09;3,20585E-06;6,00128E-07;0,799996006;0,086599547;1,4085E-08;-1,1738E-08;3,34827E-06;5,68828E-07;0,799996006;0,048525017;1,4085E-08;-1,1738E-08;1,02268E-06;1,68188E-07;0,799996006;0,100627005;5,478E-09;-3,13E-09;4,56897E-06;7,56628E-07;0,799996006;0,076579934;2,5823E-08;-2,191E-08
13h07m36s,27m;2,00863E-06;3,98243E-07;0,799996006;0,034497558;1,3303E-08;-1,0173E-08;2,98362E-06;4,95273E-07;0,799996006;0,056540707;1,6433E-08;-1,0173E-08;9,08433E-07;1,52538E-07;0,799996006;0,05854463;4,695E-09;-3,13E-09;2,40457E-06;4,49888E-07;0,799996006;0,056540707;9,39E-09;-6,26E-09;1,3253E-08;1,0123E-08;-0,149863324;-0,19996139;1,565E-09;-1,565E-09;1,61928E-07;9,9328E-08;0,78797247;-0,01760443;1,565E-09;-2,347E-09;4,81467E-06;8,89653E-07;0,799996006;0,076579934;1,9562E-08;-1,565E-08;1,83335E-06;3,12168E-07;0,799996006;0,034497558;7,825E-09;-7,043E-09;1,69563E-06;2,74608E-07;0,799996006;0,064556398;8,608E-09;-7,825E-09;2,90381E-06;5,40658E-07;0,799996006;0,066560321;1,4867E-08;-1,878E-08;3,51259E-06;2,59237E-06;0,799996006;0,198819215;7,825E-09;-7,825E-09;2,03523E-06;3,35643E-07;0,799996006;0,062552475;1,1738E-08;-7,043E-09;1,46714E-06;3,01213E-07;0,799996006;0,064556398;7,825E-09;-6,26E-09;1,4818E-08;1,0123E-08;0,447305622;-0,185933932;1,565E-09;-1,565E-09;1,4818E-08;1,0123E-08;0,657717499;-0,167898628;1,565E-09;-1,565E-09;2,04462E-06;3,52858E-07;0,799996006;0,024477945;1,252E-08;-7,043E-09;3,19959E-06;6,00128E-07;0,799996006;0,090607392;1,3302E-08;-1,0955E-08;3,33888E-06;5,70393E-07;0,799996006;0,048525017;1,7215E-08;-1,252E-08;1,02581E-06;1,68188E-07;0,799996006;0,092611315;5,478E-09;-3,13E-09;4,55332E-06;7,58193E-07;0,797992083;0,072572089;3,13E-08;-2,4257E-08
13h07m43s,48m;2,00393E-06;4,04503E-07;0,799996006;0,034497558;1,252E-08;-1,0173E-08;2,97736E-06;4,95273E-07;0,799996006;0,05052894;1,0955E-08;-1,0173E-08;9,08433E-07;1,54103E-07;0,799996006;0,068564243;4,695E-09;-4,695E-09;2,40457E-06;4,51453E-07;0,799996006;0,05854463;9,39E-09;-6,26E-09;1,4818E-08;1,0123E-08;0,463337003;-0,157879015;1,565E-09;-1,565E-09;1,60363E-07;9,9328E-08;0,769937166;-0,029627966;2,348E-09;-1,565E-09;4,80841E-06;8,91218E-07;0,799996006;0,086599547;1,9562E-08;-1,565E-08;1,82083E-06;3,13733E-07;0,799996006;0,044517172;8,607E-09;-7,825E-09;1,70189E-06;2,73043E-07;0,799996006;0,062552475;8,607E-09;-7,043E-09;2,89285E-06;5,43788E-07;0,799996006;0,070568166;1,4867E-08;-2,0345E-08;3,51416E-06;2,59081E-06;0,799996006;0,226874132;7,043E-09;-1,0955E-08;2,01489E-06;3,34078E-07;0,799996006;0,044517172;1,252E-08;-6,26E-09;1,47027E-06;2,94953E-07;0,799996006;0,05854463;8,607E-09;-4,695E-09;1,4818E-08;1,0123E-08;0,763925398;-0,183930009;1,565E-09;-1,565E-09;1,4818E-08;1,0123E-08;0,483376229;-0,163890783;1,565E-09;-1,565E-09;2,04619E-06;3,51293E-07;0,799996006;0,0204701;9,39E-09;-7,043E-09;3,20272E-06;5,98563E-07;0,799996006;0,090607392;1,4867E-08;-9,39E-09;3,34357E-06;5,71958E-07;0,799996006;0,052532862;1,6433E-08;-1,252E-08;1,01642E-06;1,68188E-07;0,799996006;0,09661916;5,478E-09;-3,13E-09;4,57053E-06;7,59758E-07;0,799996006;0,068564243;2,6605E-08;-2,191E-08
13h07m50s,56m;2,00706E-06;3,98243E-07;0,799996006;0,032493636;1,6433E-08;-1,0955E-08;2,9711E-06;4,93708E-07;0,799996006;0,062552475;1,252E-08;-1,0955E-08;9,05303E-07;1,50973E-07;0,799996006;0,070568166;4,695E-09;-3,913E-09;2,39988E-06;4,48323E-07;0,799996006;0,072572089;8,608E-09;-6,26E-09;1,3253E-08;1,0123E-08;-0,177918241;-0,185933932;1,565E-09;-1,565E-09;1,60363E-07;9,9328E-08;0,761921476;-0,063694651;2,348E-09;-3,13E-09;4,81311E-06;8,86523E-07;0,799996006;0,086599547;2,0345E-08;-1,7997E-08;1,82552E-06;3,12168E-07;0,799996006;0,040509326;7,043E-09;-7,043E-09;1,68937E-06;2,74608E-07;0,799996006;0,070568166;9,39E-09;-7,043E-09;2,89285E-06;5,45353E-07;0,799996006;0,074576011;1,9562E-08;-1,565E-08;3,51416E-06;2,59081E-06;0,799996006;0,230881977;7,825E-09;-1,0173E-08;2,01958E-06;3,34078E-07;0,799996006;0,070568166;1,252E-08;-6,26E-09;1,46557E-06;2,93388E-07;0,799996006;0,070568166;7,825E-09;-6,26E-09;1,4818E-08;8,558E-09;0,349113412;-0,197957468;1,565E-09;-1,565E-09;1,3253E-08;1,0123E-08;-0,171906473;-0,193949622;1,565E-09;-1,565E-09;2,03993E-06;3,49728E-07;0,799996006;0,024477945;1,1738E-08;-7,825E-09;3,19803E-06;5,96998E-07;0,799996006;0,090607392;1,565E-08;-1,0173E-08;3,33262E-06;5,75088E-07;0,799996006;0,054536785;1,6433E-08;-1,4085E-08;1,02111E-06;1,66623E-07;0,797992083;0,108642696;5,478E-09;-3,13E-09;4,57836E-06;7,59758E-07;0,799996006;0,068564243;2,9735E-08;-2,6605E-08
13h07m57s,70m;1,99767E-06;3,96678E-07;0,799996006;0,040509326;1,4085E-08;-1,0173E-08;2,96641E-06;4,93708E-07;0,799996006;0,066560321;1,4867E-08;-9,39E-09;9,06868E-07;1,54103E-07;0,799996006;0,082591702;4,695E-09;-3,912E-09;2,39831E-06;4,49888E-07;0,799996006;0,05854463;9,39E-09;-7,043E-09;1,4818E-08;1,0123E-08;0,465340925;-0,183930009;1,565E-09;-1,565E-09;1,58798E-07;9,9328E-08;0,783964625;-0,04766327;1,565E-09;-1,565E-09;4,80372E-06;8,91218E-07;0,799996006;0,08860347;2,0345E-08;-1,6433E-08;1,81926E-06;3,16863E-07;0,799996006;0,032493636;7,825E-09;-5,478E-09;1,68624E-06;2,73043E-07;0,799996006;0,080587779;8,607E-09;-7,825E-09;2,89911E-06;5,46918E-07;0,797992083;0,070568166;2,3475E-08;-2,3475E-08;3,51729E-06;2,58924E-06;0,799996006;0,210842751;7,042E-09;-9,39E-09;2,01176E-06;3,34078E-07;0,799996006;0,046521094;1,252E-08;-6,26E-09;1,45305E-06;2,93388E-07;0,799996006;0,070568166;8,607E-09;-5,478E-09;1,4818E-08;1,0123E-08;0,545497831;-0,19996139;1,565E-09;-1,565E-09;1,4818E-08;8,558E-09;0,653709653;0,002434796;1,565E-09;-1,565E-09;2,03836E-06;3,52858E-07;0,799996006;0,022474023;1,0173E-08;-7,825E-09;3,22463E-06;6,00128E-07;0,799996006;0,09661916;1,4085E-08;-1,0173E-08;3,33575E-06;5,73523E-07;0,799996006;0,062552475;1,6433E-08;-1,3302E-08;1,01329E-06;1,68188E-07;0,797992083;0,108642696;5,478E-09;-3,13E-09;4,55645E-06;7,61323E-07;0,799996006;0,070568166;2,504E-08;-2,9735E-08
13h08m04s,85m;2,00706E-06;3,96678E-07;0,799996006;0,034497558;1,878E-08;-9,39E-09;2,96797E-06;4,96838E-07;0,799996006;0,070568166;1,4085E-08;-1,0173E-08;9,05303E-07;1,54103E-07;0,799996006;0,062552475;5,478E-09;-4,695E-09;2,39518E-06;4,49888E-07;0,799996006;0,056540707;8,608E-09;-7,043E-09;1,4818E-08;1,0123E-08;0,365144794;-0,175914318;1,565E-09;-1,565E-09;1,58798E-07;9,9328E-08;0,781960702;-0,059686806;1,565E-09;-1,565E-09;4,78963E-06;8,92783E-07;0,799996006;0,082591702;1,9562E-08;-1,7997E-08;1,83022E-06;3,21558E-07;0,799996006;0,05052894;7,825E-09;-7,043E-09;1,70502E-06;2,73043E-07;0,799996006;0,070568166;9,39E-09;-7,043E-09;2,90224E-06;5,48483E-07;0,799996006;0,056540707;1,878E-08;-1,7997E-08;3,51103E-06;2,58611E-06;0,799996006;0,208838828;7,825E-09;-1,252E-08;2,01332E-06;3,26253E-07;0,799996006;0,054536785;1,0955E-08;-6,26E-09;1,45149E-06;2,94953E-07;0,799996006;0,062552475;7,825E-09;-7,043E-09;1,4818E-08;1,0123E-08;0,467344848;-0,165894705;1,565E-09;-1,565E-09;1,4818E-08;1,0123E-08;0,303023192;-0,143851556;1,565E-09;-1,565E-09;2,03993E-06;3,54423E-07;0,799996006;0,0204701;1,0173E-08;-7,825E-09;3,20116E-06;5,98563E-07;0,797992083;0,09661916;1,4085E-08;-1,0173E-08;3,33418E-06;5,76653E-07;0,799996006;0,044517172;1,565E-08;-1,1738E-08;1,01642E-06;1,68188E-07;0,799996006;0,102630928;5,478E-09;-3,912E-09;4,55958E-06;7,59758E-07;0,799996006;0,074576011;2,504E-08;-2,9735E-08
